RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30
9,0,California,State,CA,163068.0,162837.0,162687.0,162396.0,162198.0,162043.0,161948.0,161932.0,161959.0,162112.0,162292.0,162550.0,162567.0,162649.0,162816.0,163286.0,163851.0,164444.0,165171.0,165947.0,166815.0,167597.0,168503.0,169535.0,170972.0,172562.0,174084.0,175376.0,176544.0,177755.0,178850.0,180048.0,181356.0,182744.0,184028.0,185121.0,186410.0,187772.0,189200.0,190475.0,191799.0,193364.0,195034.0,196514.0,197843.0,199400.0,201286.0,203367.0,205389.0,207323.0,209313.0,211463.0,213812.0,216260.0,218778.0,221461.0,224228.0,226910.0,229580.0,232280.0,234869.0,237549.0,240343.0,243297.0,245943.0,248265.0,250315.0,252336.0,254402.0,256567.0,258694.0,260826.0,262993.0,265350.0,267779.0,270409.0,273227.0,276531.0,280276.0,284238.0,288124.0,292045.0,296209.0,300505.0,304621.0,308389.0,312170.0,315959.0,319874.0,323236.0,326961.0,331078.0,335895.0,340692.0,345856.0,351014.0,356966.0,363303.0,370027.0,376921.0,384652.0,393429.0,402029.0,410014.0,417591.0,425165.0,432280.0,439528.0,446217.0,453470.0,460549.0,468037.0,474601.0,480662.0,486873.0,493331.0,500027.0,506355.0,511504.0,516070.0,519880.0,523071.0,526094.0,528319.0,530822.0,532121.0,532536.0,532129.0,530594.0,528843.0,527318.0,525866.0,524388.0,522420.0,520206.0,517944.0,514512.0,510805.0,506286.0,501542.0,495910.0,489336.0,482720.0,475331.0,467936.0,458674.0,448182.0,436790.0,425579.0,415270.0,404950.0,395277.0,386464.0,378566.0,369772.0,361094.0,353066.0,348105.0,343745.0,339714.0,336078.0,333468.0,332177.0,331289.0,330709.0,330719.0,332228.0,334231.0,335715.0,335517.0,336299.0,337481.0,339212.0,338741.0,337443.0,335771.0,334452.0,332712.0,330332.0,328284.0,326550.0,325077.0,322849.0,320583.0,317465.0,315634.0,314182.0,312760.0,311063.0,309207.0,308471.0,307285.0,306543.0,305981.0,306158.0,306849.0,308394.0,310325.0,312659.0,315594.0,318996.0,323194.0,327066.0,332177.0,337231.0,343219.0,349846.0,357257.0,364845.0,372500.0,380007.0,387324.0,393787.0,399406.0,404554.0,409030.0,413571.0,417302.0,419490.0,420555.0,421171.0,422012.0,423336.0,424031.0,425300.0,426661.0,429143.0,430977.0,432908.0,435099.0,438395.0,441145.0,444023.0,446243.0,448422.0,451016.0,453992.0,457221.0,459753.0,463281.0,466398.0,469102.0,470787.0,473467.0,476037.0,478763.0,481094.0,484074.0,486817.0,489822.0,492366.0,494570.0,497010.0,499652.0,502821.0,505691.0,508982.0,512457.0,515470.0,518185.0,521211.0,524548.0,528567.0,532757.0,537139.0,541514.0,545306.0,548348.0,551331.0,554285.0,556806.0,557959.0,558135.0,558248.0,558431.0,557897.0,557159.0,555901.0,555333.0,555939.0,558345.0,561127.0,562706.0,562916.0,562991.0,563693.0,564737.0,566942.0,570179.0,574367.0,578977.0,582024.0,583531.0,584458.0,588168.0,594100.0,601063.0,608074.0,615243.0,622462.0,629627.0,637108.0,644930.0,654629.0
54,1,Texas,State,TX,98202.0,98226.0,98255.0,98382.0,98520.0,98637.0,98725.0,98847.0,99002.0,99183.0,99400.0,99641.0,99665.0,99666.0,99656.0,99789.0,99883.0,100013.0,100146.0,100315.0,100494.0,100738.0,100967.0,101206.0,101681.0,102135.0,102584.0,102709.0,102920.0,103135.0,103445.0,103684.0,103909.0,103982.0,104020.0,104025.0,104246.0,104734.0,105404.0,106148.0,106836.0,107517.0,108167.0,108721.0,109177.0,109712.0,110299.0,110890.0,111274.0,111555.0,111728.0,111918.0,111959.0,111999.0,112001.0,112190.0,112439.0,112688.0,112983.0,113308.0,113536.0,113530.0,113367.0,113271.0,113358.0,113463.0,113589.0,113635.0,113741.0,113869.0,113959.0,114049.0,114154.0,114392.0,114732.0,115155.0,115581.0,116075.0,116559.0,117054.0,117475.0,117859.0,118259.0,118646.0,118924.0,119013.0,119004.0,119043.0,119172.0,119409.0,119633.0,119917.0,120158.0,120471.0,120751.0,121074.0,121655.0,122693.0,124053.0,125198.0,126051.0,126547.0,127145.0,127693.0,128362.0,128977.0,129563.0,130144.0,130770.0,131178.0,131431.0,131610.0,131870.0,132265.0,132596.0,132938.0,133225.0,133408.0,133713.0,133950.0,134316.0,134726.0,135181.0,135620.0,136139.0,136674.0,137221.0,137691.0,138199.0,138864.0,139434.0,140011.0,140412.0,140704.0,140910.0,141232.0,141598.0,142015.0,142312.0,142779.0,143229.0,143622.0,143892.0,144125.0,143926.0,143523.0,142966.0,142616.0,142225.0,141850.0,141562.0,141160.0,140659.0,140112.0,139526.0,138966.0,138664.0,138651.0,138718.0,138601.0,138443.0,138303.0,138270.0,138185.0,138130.0,138058.0,138270.0,138439.0,138531.0,138506.0,138519.0,138612.0,138638.0,138518.0,138048.0,137516.0,136981.0,136552.0,136037.0,135609.0,135197.0,134672.0,134098.0,133525.0,133060.0,132634.0,132449.0,132424.0,132519.0,132542.0,132415.0,132246.0,132218.0,132456.0,132803.0,133101.0,133420.0,133772.0,134203.0,134589.0,134883.0,135166.0,135619.0,136212.0,136906.0,137551.0,138309.0,139157.0,140026.0,140903.0,141800.0,142742.0,143781.0,144875.0,145961.0,146920.0,147790.0,148686.0,149483.0,150252.0,151056.0,151981.0,152861.0,153815.0,154767.0,155749.0,156726.0,157739.0,158766.0,159784.0,160875.0,161987.0,163024.0,164044.0,165047.0,166016.0,166908.0,167856.0,168720.0,169627.0,170574.0,171494.0,172384.0,173247.0,174283.0,175262.0,176325.0,177253.0,178243.0,179139.0,180258.0,181440.0,182506.0,183564.0,184490.0,185478.0,186314.0,187177.0,187951.0,188749.0,189607.0,190589.0,191564.0,192432.0,193222.0,194046.0,195054.0,196167.0,197275.0,198331.0,199277.0,200235.0,200981.0,201802.0,202510.0,203428.0,204476.0,205444.0,206157.0,206571.0,207152.0,207783.0,208522.0,209144.0,209728.0,209973.0,210250.0,210496.0,211151.0,211669.0,212507.0,213108.0,213870.0,214586.0,215633.0,216901.0,218450.0,220393.0,222568.0,224903.0,227108.0,229718.0,232455.0,235834.0
43,2,New York,State,NY,138160.0,137847.0,137663.0,137384.0,137282.0,137217.0,137137.0,137056.0,137019.0,137038.0,137095.0,137198.0,137174.0,137451.0,137753.0,138120.0,138251.0,138417.0,138719.0,139019.0,139310.0,139529.0,139955.0,140412.0,141268.0,141763.0,142231.0,142331.0,142589.0,142852.0,142985.0,143396.0,143896.0,144671.0,145136.0,145624.0,145879.0,146403.0,146964.0,147826.0,148762.0,149764.0,151073.0,152136.0,153188.0,153945.0,154777.0,155531.0,156273.0,157321.0,158532.0,159887.0,161088.0,162262.0,163188.0,164031.0,164847.0,165807.0,166994.0,168238.0,169503.0,170546.0,171589.0,172614.0,173728.0,174847.0,176009.0,177226.0,178429.0,179736.0,181083.0,182500.0,183954.0,185347.0,186567.0,187815.0,189099.0,190522.0,191979.0,193526.0,195067.0,196568.0,198105.0,199773.0,201434.0,203196.0,205294.0,207272.0,209164.0,210842.0,212551.0,214454.0,216437.0,218475.0,220223.0,221859.0,223628.0,225402.0,227022.0,228708.0,230588.0,232737.0,234954.0,237031.0,239189.0,241254.0,243606.0,245812.0,248055.0,250309.0,252515.0,254883.0,257204.0,259443.0,261732.0,264075.0,266572.0,269049.0,271299.0,273606.0,275609.0,277480.0,279043.0,280440.0,281670.0,282967.0,284026.0,284894.0,285325.0,285593.0,285718.0,285888.0,285996.0,286147.0,286425.0,286542.0,286802.0,286786.0,286901.0,286947.0,286957.0,287208.0,287467.0,287449.0,287364.0,286944.0,286507.0,285815.0,284829.0,283766.0,282483.0,281297.0,280021.0,278434.0,276735.0,275154.0,273623.0,272212.0,270811.0,269538.0,268376.0,267164.0,266088.0,265108.0,264503.0,264235.0,264162.0,264123.0,263955.0,263909.0,263759.0,263937.0,264016.0,264396.0,264529.0,264309.0,263704.0,262794.0,261943.0,261016.0,260409.0,259822.0,259387.0,258529.0,257629.0,256445.0,255540.0,254883.0,254440.0,254115.0,253623.0,253229.0,252764.0,252187.0,251669.0,251308.0,251256.0,251333.0,251444.0,251622.0,251816.0,251950.0,252223.0,252581.0,252973.0,253563.0,254066.0,254815.0,255499.0,256311.0,257113.0,257812.0,258512.0,259341.0,260186.0,260933.0,261675.0,262392.0,263235.0,263846.0,264354.0,264726.0,264997.0,265341.0,265707.0,266159.0,266601.0,267191.0,267761.0,268218.0,268517.0,268922.0,269428.0,270091.0,270853.0,271596.0,272338.0,272911.0,273476.0,273873.0,274305.0,275043.0,275985.0,276967.0,277802.0,278463.0,279154.0,279956.0,280808.0,281796.0,282849.0,284156.0,285399.0,286359.0,287206.0,288236.0,289632.0,291286.0,292831.0,294236.0,295550.0,296930.0,298337.0,299597.0,300971.0,302456.0,304001.0,305454.0,306826.0,308230.0,309709.0,311189.0,312636.0,313804.0,314806.0,315696.0,316687.0,317688.0,318915.0,319970.0,321166.0,322074.0,322730.0,323053.0,323035.0,322881.0,322851.0,323219.0,324042.0,325068.0,326140.0,327348.0,328474.0,329805.0,331542.0,333717.0,336348.0,339385.0,342598.0,345803.0,348829.0,351957.0,355238.0,358853.0
14,3,Florida,State,FL,101229.0,101326.0,101439.0,101650.0,101853.0,102084.0,102306.0,102506.0,102636.0,102772.0,102925.0,103117.0,103126.0,103192.0,103274.0,103581.0,103865.0,104116.0,104358.0,104614.0,104910.0,105176.0,105484.0,105793.0,106491.0,107074.0,107588.0,107685.0,107854.0,107965.0,108130.0,108381.0,108828.0,109363.0,109753.0,110056.0,110136.0,110339.0,110583.0,111031.0,111481.0,112114.0,112773.0,113367.0,113765.0,114113.0,114592.0,115118.0,115687.0,116259.0,116915.0,117625.0,118301.0,118925.0,119519.0,120124.0,120800.0,121518.0,122298.0,123110.0,123952.0,124830.0,125727.0,126643.0,127593.0,128559.0,129612.0,130700.0,131858.0,133032.0,134181.0,135299.0,136388.0,137435.0,138462.0,139507.0,140594.0,141725.0,142858.0,144057.0,145227.0,146462.0,147721.0,149168.0,150669.0,152255.0,153814.0,155387.0,156894.0,158308.0,159667.0,161022.0,162547.0,164241.0,166078.0,167850.0,169681.0,171536.0,173468.0,175362.0,177477.0,179846.0,182479.0,185353.0,188330.0,191365.0,194400.0,197669.0,201132.0,204830.0,208714.0,212887.0,217371.0,222228.0,227508.0,232880.0,238220.0,243242.0,248047.0,252614.0,256908.0,260741.0,264597.0,268418.0,271808.0,274358.0,275879.0,276773.0,276921.0,276723.0,276336.0,275465.0,274461.0,273191.0,271610.0,269460.0,266936.0,263978.0,260760.0,257449.0,254237.0,251003.0,247479.0,243870.0,239794.0,235632.0,231075.0,226738.0,222165.0,217962.0,213665.0,209334.0,205007.0,200588.0,196077.0,191755.0,187723.0,184078.0,180578.0,177043.0,173877.0,170949.0,168654.0,166584.0,164716.0,163192.0,162249.0,161392.0,160699.0,159935.0,159422.0,158940.0,158395.0,157585.0,156484.0,155185.0,153814.0,152316.0,150699.0,149185.0,147638.0,146202.0,144689.0,143336.0,142049.0,141038.0,140115.0,139487.0,139009.0,138763.0,138617.0,138504.0,138503.0,138553.0,138863.0,139343.0,139929.0,140615.0,141410.0,142317.0,143277.0,144321.0,145412.0,146674.0,148152.0,149821.0,151538.0,153288.0,155197.0,157103.0,159154.0,161260.0,163406.0,165314.0,167167.0,168860.0,170434.0,171765.0,173051.0,174139.0,175157.0,176023.0,176903.0,177545.0,178280.0,179277.0,180366.0,181466.0,182486.0,183637.0,184781.0,185925.0,187113.0,188379.0,189573.0,190932.0,192347.0,193758.0,195030.0,196416.0,197910.0,199486.0,200837.0,202191.0,203446.0,204866.0,206348.0,207754.0,209004.0,210158.0,211492.0,212779.0,214119.0,215323.0,216600.0,218001.0,219407.0,220791.0,222044.0,223429.0,224788.0,226155.0,227364.0,228585.0,229545.0,230680.0,232011.0,233455.0,234960.0,236287.0,237586.0,238684.0,239745.0,240717.0,241748.0,242831.0,243823.0,244475.0,244854.0,245173.0,245612.0,246357.0,247340.0,247986.0,248438.0,248899.0,249569.0,250240.0,251115.0,252355.0,253701.0,254926.0,256060.0,257195.0,258488.0,260284.0,262448.0,264862.0,267333.0,270008.0,272871.0,275856.0,279154.0,282894.0
21,4,Illinois,State,IL,129586.0,129573.0,129485.0,129550.0,129468.0,129588.0,129610.0,130482.0,131587.0,133400.0,133349.0,133008.0,132076.0,132443.0,132931.0,133176.0,133656.0,133814.0,133924.0,132369.0,130336.0,127135.0,127219.0,128019.0,130058.0,130177.0,130358.0,130594.0,130803.0,131006.0,131574.0,133051.0,135055.0,137609.0,138859.0,139640.0,139600.0,140218.0,140846.0,141592.0,142240.0,143188.0,144171.0,145120.0,145791.0,146574.0,147051.0,147577.0,148268.0,149394.0,150522.0,151535.0,152516.0,153449.0,154310.0,155276.0,156299.0,157338.0,158396.0,159494.0,160545.0,161460.0,162397.0,163397.0,164544.0,165643.0,166663.0,167633.0,168677.0,169791.0,170914.0,171899.0,172816.0,173770.0,174895.0,175863.0,176885.0,177851.0,179052.0,180204.0,181305.0,182355.0,183293.0,184404.0,185484.0,186704.0,187760.0,188935.0,189912.0,190846.0,191724.0,192828.0,194107.0,195358.0,196551.0,197601.0,198843.0,200025.0,201247.0,202540.0,203937.0,205530.0,206996.0,208383.0,209529.0,210767.0,212171.0,213716.0,215072.0,216438.0,217783.0,219256.0,220719.0,222237.0,223774.0,225264.0,226945.0,228579.0,230078.0,231440.0,232697.0,234005.0,235092.0,236160.0,237040.0,237811.0,238371.0,238989.0,239408.0,239766.0,239968.0,240302.0,240784.0,241387.0,241236.0,241111.0,240278.0,240067.0,239247.0,238914.0,238084.0,237585.0,236907.0,236086.0,235237.0,232964.0,232239.0,229763.0,229087.0,226314.0,225094.0,222353.0,220769.0,218121.0,215966.0,212879.0,209744.0,207390.0,204787.0,202991.0,200512.0,198695.0,197228.0,196047.0,194447.0,193170.0,192005.0,191842.0,191259.0,190987.0,189590.0,189460.0,188294.0,188318.0,186098.0,184935.0,183095.0,182096.0,180143.0,178475.0,176809.0,175526.0,174341.0,172435.0,171117.0,169227.0,168768.0,167637.0,167060.0,165250.0,164327.0,162839.0,162048.0,160465.0,160088.0,159593.0,159585.0,159136.0,158503.0,157924.0,157396.0,157738.0,158288.0,158875.0,159559.0,160473.0,161106.0,162036.0,162660.0,163897.0,165047.0,166682.0,168119.0,169725.0,170553.0,171621.0,172246.0,173179.0,173584.0,173757.0,174190.0,174931.0,175703.0,176140.0,176685.0,176994.0,177580.0,177982.0,178362.0,178482.0,178997.0,179811.0,180601.0,180835.0,181113.0,181361.0,181704.0,181951.0,182251.0,182722.0,183329.0,184389.0,185293.0,186051.0,186568.0,187230.0,188021.0,188774.0,189417.0,190130.0,191004.0,191948.0,192964.0,193746.0,194674.0,195525.0,196342.0,196979.0,197534.0,198242.0,199025.0,199880.0,200667.0,201520.0,202373.0,203048.0,203456.0,203857.0,204431.0,205153.0,205667.0,206066.0,206427.0,206746.0,207083.0,207294.0,207512.0,207833.0,208275.0,208766.0,209325.0,209775.0,210082.0,210150.0,209831.0,209475.0,209219.0,209293.0,209866.0,210210.0,210861.0,211130.0,211580.0,212024.0,212922.0,214139.0,215783.0,217608.0,219515.0,221396.0,223078.0,225162.0,227238.0,229866.0
47,5,Pennsylvania,State,PA,96784.0,96716.0,96650.0,96540.0,96440.0,96393.0,96359.0,96397.0,96425.0,96508.0,96609.0,96743.0,96842.0,96947.0,97109.0,97326.0,97593.0,97840.0,98111.0,98246.0,98409.0,98509.0,98703.0,98921.0,99227.0,99513.0,99736.0,99872.0,99986.0,100075.0,100168.0,100408.0,100695.0,101035.0,101211.0,101309.0,101374.0,101511.0,101700.0,101942.0,102168.0,102437.0,102713.0,102968.0,103234.0,103481.0,103808.0,104198.0,104638.0,105153.0,105653.0,106142.0,106623.0,107076.0,107520.0,107899.0,108296.0,108721.0,109220.0,109751.0,110275.0,110745.0,111243.0,111754.0,112213.0,112655.0,113102.0,113598.0,114089.0,114574.0,115133.0,115677.0,116260.0,116836.0,117466.0,118117.0,118758.0,119386.0,120040.0,120821.0,121620.0,122469.0,123207.0,124008.0,124824.0,125664.0,126487.0,127309.0,128219.0,129190.0,130128.0,131006.0,131905.0,132873.0,133791.0,134672.0,135504.0,136624.0,137732.0,138879.0,140022.0,141205.0,142533.0,143775.0,145105.0,146315.0,147695.0,149088.0,150597.0,151773.0,152982.0,154231.0,155591.0,157009.0,158435.0,160030.0,161564.0,163054.0,164434.0,165774.0,166962.0,168047.0,169040.0,170038.0,171038.0,172059.0,172888.0,173568.0,174087.0,174573.0,174947.0,175290.0,175704.0,176175.0,176687.0,177024.0,177325.0,177471.0,177774.0,178028.0,178229.0,178355.0,178504.0,178627.0,178572.0,178412.0,178056.0,177723.0,177255.0,176770.0,176067.0,175351.0,174707.0,174143.0,173502.0,172748.0,171957.0,171362.0,170882.0,170452.0,169998.0,169615.0,169371.0,169143.0,169003.0,168961.0,169122.0,169344.0,169655.0,169853.0,170044.0,170174.0,170230.0,170170.0,169890.0,169453.0,168764.0,167944.0,167016.0,166156.0,165347.0,164591.0,163850.0,163014.0,162198.0,161377.0,160748.0,160325.0,160106.0,159912.0,159666.0,159367.0,159030.0,158699.0,158408.0,158241.0,158173.0,158093.0,157977.0,157889.0,157827.0,157849.0,157904.0,158045.0,158237.0,158441.0,158655.0,158951.0,159278.0,159691.0,160119.0,160483.0,160824.0,161072.0,161378.0,161596.0,161838.0,162069.0,162266.0,162322.0,162342.0,162488.0,162727.0,162918.0,163027.0,163143.0,163292.0,163514.0,163688.0,163829.0,164119.0,164551.0,165092.0,165360.0,165526.0,165712.0,166046.0,166433.0,166779.0,167028.0,167434.0,167986.0,168348.0,168565.0,168643.0,169086.0,169569.0,170140.0,170577.0,171042.0,171574.0,172286.0,172782.0,173225.0,173645.0,174362.0,175136.0,175881.0,176604.0,177328.0,178123.0,178960.0,179711.0,180443.0,181290.0,182187.0,183406.0,184458.0,185528.0,186199.0,186807.0,187296.0,187850.0,188336.0,188936.0,189537.0,190282.0,191075.0,191689.0,192224.0,192965.0,193832.0,194657.0,195205.0,195629.0,196048.0,196440.0,196936.0,197520.0,198313.0,199294.0,200332.0,201173.0,202153.0,203469.0,205200.0,207137.0,209270.0,211568.0,213984.0,216461.0,218982.0,221644.0,224622.0
44,6,Ohio,State,OH,93168.0,93281.0,93428.0,93735.0,94055.0,94350.0,94611.0,94903.0,95205.0,95510.0,95813.0,96126.0,96428.0,96731.0,97017.0,97310.0,97611.0,97945.0,98302.0,98611.0,98905.0,99176.0,99466.0,99770.0,100137.0,100543.0,100933.0,101261.0,101578.0,101917.0,102306.0,102702.0,103107.0,103553.0,103977.0,104329.0,104583.0,104857.0,105192.0,105540.0,105823.0,106083.0,106358.0,106685.0,107029.0,107382.0,107752.0,108212.0,108750.0,109285.0,109727.0,110188.0,110730.0,111317.0,111814.0,112261.0,112700.0,113128.0,113567.0,113988.0,114402.0,114775.0,115178.0,115571.0,115934.0,116240.0,116580.0,116941.0,117298.0,117641.0,117953.0,118243.0,118514.0,118787.0,119089.0,119386.0,119692.0,119990.0,120302.0,120586.0,120875.0,121183.0,121548.0,121926.0,122300.0,122665.0,123001.0,123361.0,123715.0,124115.0,124519.0,124991.0,125457.0,125911.0,126274.0,126632.0,126952.0,127318.0,127695.0,128061.0,128431.0,128769.0,129128.0,129414.0,129712.0,129998.0,130330.0,130661.0,131054.0,131441.0,131828.0,132170.0,132463.0,132765.0,133033.0,133341.0,133620.0,133918.0,134239.0,134543.0,134778.0,134920.0,135044.0,135167.0,135289.0,135367.0,135440.0,135463.0,135408.0,135338.0,135248.0,135152.0,135062.0,135019.0,134852.0,134620.0,134319.0,134056.0,133728.0,133409.0,133182.0,132931.0,132536.0,132136.0,131760.0,131369.0,131021.0,130592.0,130191.0,129723.0,129350.0,128931.0,128432.0,127790.0,127266.0,126634.0,125919.0,125060.0,124290.0,123712.0,123241.0,122794.0,122325.0,121885.0,121538.0,121356.0,121174.0,121078.0,120983.0,121065.0,121001.0,120931.0,120750.0,120540.0,120103.0,119593.0,119014.0,118434.0,117796.0,117118.0,116555.0,115972.0,115477.0,114824.0,114202.0,113620.0,113260.0,112974.0,112699.0,112374.0,112096.0,111873.0,111590.0,111284.0,111081.0,110982.0,110851.0,110656.0,110501.0,110457.0,110507.0,110562.0,110598.0,110662.0,110861.0,111148.0,111393.0,111665.0,112010.0,112464.0,112872.0,113268.0,113564.0,113964.0,114312.0,114606.0,114629.0,114587.0,114542.0,114611.0,114743.0,114950.0,115198.0,115347.0,115556.0,115703.0,116009.0,116395.0,116955.0,117556.0,118096.0,118549.0,119016.0,119456.0,119896.0,120315.0,120719.0,121111.0,121479.0,121811.0,122224.0,122626.0,123146.0,123622.0,124057.0,124477.0,124941.0,125486.0,126058.0,126647.0,127291.0,127999.0,128750.0,129458.0,130104.0,130765.0,131423.0,132111.0,132723.0,133481.0,134280.0,135171.0,135936.0,136652.0,137155.0,137808.0,138534.0,139512.0,140445.0,141291.0,142098.0,142713.0,143261.0,143771.0,144414.0,145131.0,145956.0,146763.0,147546.0,148106.0,148775.0,149478.0,150270.0,150879.0,151527.0,152081.0,152453.0,152948.0,153626.0,154484.0,155296.0,156177.0,157146.0,158178.0,159270.0,160670.0,162168.0,163850.0,165760.0,167672.0,169572.0,171466.0,173573.0,175878.0
